ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
8320,@NAkufoAddo May the good Lord guide and protect you to win election 2020 for you to continue your good work. #The BÃ¢â¬Â¦ https://t.co/PQmOAkx04A,Nana,1.0,nana may the good lord guide and protect you to win election  for you to continue your good work  b ,"['nana', 'may', 'the', 'good', 'lord', 'guid', 'and', 'protect', 'you', 'to', 'win', 'elect', 'for', 'you', 'to', 'continu', 'your', 'good', 'work', 'b']"
8712,@NAkufoAddo Defy the odds @NAkufoAddo Victory lies ahead. #TheBattleIsStillTheLords,Nana,1.0,nana defy the odds nana victory lies ahead ,"['nana', 'defi', 'the', 'odd', 'nana', 'victori', 'lie', 'ahead']"
8817,"Nana, we have seen your good works.
At least I saw JDM's works and I have seen yours. I think I prefer you. https://t.co/aNNQOKvIZT",Nana,1.0,"nana we have seen your good works
at least i saw jdm's works and i have seen yours i think i prefer you ","['nana', 'we', 'have', 'seen', 'your', 'good', 'work', 'at', 'least', 'i', 'saw', ""jdm'"", 'work', 'and', 'i', 'have', 'seen', 'your', 'i', 'think', 'i', 'prefer', 'you']"
9693,Top Top Content!! Correct Fleets! #4More4Nana Ã°Å¸Â¥Â³ https://t.co/wVtddbeVMR,Nana,1.0,top top content correct fleets #morenana  ,"['top', 'top', 'content', 'correct', 'fleet', '#morenana']"
9930,"@CharlesOwiredu3 @NAkufoAddo Good work done prez, decentralisation is the best for development",Nana,1.0, nana good work done prez decentralisation is the best for development,"['nana', 'good', 'work', 'done', 'prez', 'decentralis', 'is', 'the', 'best', 'for', 'develop']"
10031,"@CharlesOwiredu3 @NAkufoAddo That is great. 
Continue the good work for the nation and God will bless you",Nana,1.0," nana that is great 
continue the good work for the nation and god will bless you","['nana', 'that', 'is', 'great', 'continu', 'the', 'good', 'work', 'for', 'the', 'nation', 'and', 'god', 'will', 'bless', 'you']"
10630,@NAkufoAddo @Twitter Enjoying first class leadership. I  am proud to be a Ghanaian and experiencing the best leadership for our country.,Nana,1.0,nana  enjoying first class leadership i  am proud to be a ghanaian and experiencing the best leadership for our country,"['nana', 'enjoy', 'first', 'class', 'leadership', 'i', 'am', 'proud', 'to', 'be', 'a', 'ghanaian', 'and', 'experienc', 'the', 'best', 'leadership', 'for', 'our', 'countri']"
10825,"@NAkufoAddo @Twitter Good leader, age gracefully daddy!
Finish your second term in a heroic style",Nana,1.0,"nana  good leader age gracefully daddy
finish your second term in a heroic style","['nana', 'good', 'leader', 'age', 'grace', 'daddi', 'finish', 'your', 'second', 'term', 'in', 'a', 'heroic', 'style']"
10888,"We are retaining you to continue your good work @NAkufoAddo 

You are a blessing to our dear Nation.
#4MoreForNana https://t.co/YI7Ts1zVie",Nana,1.0,"we are retaining you to continue your good work nana 

you are a blessing to our dear nation
#morefornana ","['we', 'are', 'retain', 'you', 'to', 'continu', 'your', 'good', 'work', 'nana', 'you', 'are', 'a', 'bless', 'to', 'our', 'dear', 'nation', '#morefornana']"
10993,"@NAkufoAddo What a wonderful Saturday, your good works will lead you there with massive people to salute you and your government.",Nana,1.0,nana what a wonderful saturday your good works will lead you there with massive people to salute you and your government,"['nana', 'what', 'a', 'wonder', 'saturday', 'your', 'good', 'work', 'will', 'lead', 'you', 'there', 'with', 'massiv', 'peopl', 'to', 'salut', 'you', 'and', 'your', 'govern']"
12092,The Free SHS initiative introduced by the Free SHS program has benefited an estimated 1.2 million Ghanaian childrenÃ¢â¬Â¦ https://t.co/85vnc6xzho,Nana,1.0,the free shs initiative introduced by the free shs program has benefited an estimated  million ghanaian children ,"['the', 'free', 'sh', 'initi', 'introduc', 'by', 'the', 'free', 'sh', 'program', 'ha', 'benefit', 'an', 'estim', 'million', 'ghanaian', 'children']"
12143,"Trust the NPP on effective health financing. Revived NHIS to protect our health. 
For more, vote ""boom, boom"" forÃ¢â¬Â¦ https://t.co/r3q0vKryhp",Nana,1.0,"trust the npp on effective health financing revived nhis to protect our health 
for more vote boom boom for ","['trust', 'the', 'npp', 'on', 'effect', 'health', 'financ', 'reviv', 'nhi', 'to', 'protect', 'our', 'health', 'for', 'more', 'vote', 'boom', 'boom', 'for']"
12633,@SammyGyamfi2017 @NAkufoAddo @SammyGyamfi2017 you doing a great job boss keep the good work,Nana,1.0, nana  you doing a great job boss keep the good work,"['nana', 'you', 'do', 'a', 'great', 'job', 'boss', 'keep', 'the', 'good', 'work']"
13876,"Each and everyday, we develop more love for the party and more love for @NAkufoAddo. What a great party to be part of.",Nana,1.0,each and everyday we develop more love for the party and more love for nana what a great party to be part of,"['each', 'and', 'everyday', 'we', 'develop', 'more', 'love', 'for', 'the', 'parti', 'and', 'more', 'love', 'for', 'nana', 'what', 'a', 'great', 'parti', 'to', 'be', 'part', 'of']"
14115,@NAkufoAddo @JoeBiden @KamalaHarris Good works his Excellency keep it up and men don't praise you God shall bless you. 4more for Nana.,Nana,1.0,nana   good works his excellency keep it up and men don't praise you god shall bless you more for nana,"['nana', 'good', 'work', 'hi', 'excel', 'keep', 'it', 'up', 'and', 'men', ""don't"", 'prais', 'you', 'god', 'shall', 'bless', 'you', 'more', 'for', 'nana']"
17220,@NAkufoAddo Great man Ã¢Åâ¦May God keep His tender love on you,Nana,1.0,nana great man may god keep his tender love on you,"['nana', 'great', 'man', 'may', 'god', 'keep', 'hi', 'tender', 'love', 'on', 'you']"
17410,"@NAkufoAddo @YouTube Please I don't have transportation to go and vote 
Please help me so we can make the 4more come true",Nana,1.0,"nana  please i don't have transportation to go and vote 
please help me so we can make the more come true","['nana', 'pleas', 'i', ""don't"", 'have', 'transport', 'to', 'go', 'and', 'vote', 'pleas', 'help', 'me', 'so', 'we', 'can', 'make', 'the', 'more', 'come', 'true']"
17526,"@NAkufoAddo You will win Nana for you to continue the good work for Ghana,God bless you .",Nana,1.0,nana you will win nana for you to continue the good work for ghanagod bless you ,"['nana', 'you', 'will', 'win', 'nana', 'for', 'you', 'to', 'continu', 'the', 'good', 'work', 'for', 'ghanagod', 'bless', 'you']"
17973,@NAkufoAddo My mind is already made. One good term deserves another. We'll vote boom boom boom in @NAkufoAddo 's voice Ã°Å¸Ëâ¬Ã°Å¸Ëâ¬,Nana,1.0,nana my mind is already made one good term deserves another we'll vote boom boom boom in nana 's voice ,"['nana', 'my', 'mind', 'is', 'alreadi', 'made', 'one', 'good', 'term', 'deserv', 'anoth', ""we'll"", 'vote', 'boom', 'boom', 'boom', 'in', 'nana', 's', 'voic']"
18033,@NAkufoAddo My campaign song in English is really working magic Nana Addo in places where Twi isn't fluent but I haÃ¢â¬Â¦ https://t.co/3gVZ7WNIf9,Nana,1.0,nana my campaign song in english is really working magic nana addo in places where twi isn't fluent but i ha ,"['nana', 'my', 'campaign', 'song', 'in', 'english', 'is', 'realli', 'work', 'magic', 'nana', 'addo', 'in', 'place', 'where', 'twi', ""isn't"", 'fluent', 'but', 'i', 'ha']"
18037,"@NAkufoAddo Love this Ghana President, but am Jamaican Ã°Å¸â¡Â¯Ã°Å¸â¡Â²Ã°Å¸â¡Â¬Ã°Å¸â¡Â§Ã°Å¸â¡Â¬Ã°Å¸â¡Â­Ã°Å¸ÅÅ½Good luck sir Ã°Å¸âÂªÃ°Å¸âï¿½",Nana,1.0,nana love this ghana president but am jamaican good luck sir ,"['nana', 'love', 'thi', 'ghana', 'presid', 'but', 'am', 'jamaican', 'good', 'luck', 'sir']"
18090,"@SammyGyamfi2017 Oooh masa you've failed, calling Nana Addo n Bawumia super incompetent?! Haha you lie bad. We votiÃ¢â¬Â¦ https://t.co/GWORhAYs9l",Nana,1.0, oooh masa you've failed calling nana addo n bawumia super incompetent haha you lie bad we voti ,"['oooh', 'masa', ""you'v"", 'fail', 'call', 'nana', 'addo', 'n', 'bawumia', 'super', 'incompet', 'haha', 'you', 'lie', 'bad', 'we', 'voti']"
18218,"@Razak_Abudulai @NAkufoAddo A confident trickster who is able to give you free education, better roads, free healthÃ¢â¬Â¦ https://t.co/IlQbI992oQ",Nana,1.0, nana a confident trickster who is able to give you free education better roads free health ,"['nana', 'a', 'confid', 'trickster', 'who', 'is', 'abl', 'to', 'give', 'you', 'free', 'educ', 'better', 'road', 'free', 'health']"
18456,@NAkufoAddo Please Mr. President please invite me to your house after our victory because I can't wait to celebrateÃ¢â¬Â¦ https://t.co/clIsgYwMo3,Nana,1.0,nana please mr president please invite me to your house after our victory because i can't wait to celebrate ,"['nana', 'pleas', 'mr', 'presid', 'pleas', 'invit', 'me', 'to', 'your', 'hous', 'after', 'our', 'victori', 'becaus', 'i', ""can't"", 'wait', 'to', 'celebr']"
18565,@ras_nunana @MBanks133 @oduro0 @NAkufoAddo @Barca4lyff2 Stupid??? I beg vote for NPP so say you go get #freeshs okÃ°Å¸ËâÃ°Å¸ââ,Nana,1.0,   nana  stupid i beg vote for npp so say you go get #freeshs ok,"['nana', 'stupid', 'i', 'beg', 'vote', 'for', 'npp', 'so', 'say', 'you', 'go', 'get', '#freesh', 'ok']"
18691,@TheFairchild_ @NAkufoAddo @Bridget_Otoo Mahama was corrupt and a dead goat...we only vote for living beings with conscience @NAkufoAddo,Nana,1.0, nana  mahama was corrupt and a dead goatwe only vote for living beings with conscience nana,"['nana', 'mahama', 'wa', 'corrupt', 'and', 'a', 'dead', 'goatw', 'onli', 'vote', 'for', 'live', 'be', 'with', 'conscienc', 'nana']"
18726,@ras_nunana @MBanks133 @NAkufoAddo @Barca4lyff2 Yes I benefit from free education...I benefit from one constituencyÃ¢â¬Â¦ https://t.co/79a3TIuEtb,Nana,1.0,  nana  yes i benefit from free educationi benefit from one constituency ,"['nana', 'ye', 'i', 'benefit', 'from', 'free', 'educationi', 'benefit', 'from', 'one', 'constitu']"
18884,"@MBanks133 @NAkufoAddo @Barca4lyff2 U see you have no sense.....
The free shs is a good example of a system workingÃ¢â¬Â¦ https://t.co/pocsAy9O0f",Nana,1.0," nana  u see you have no sense
the free shs is a good example of a system working ","['nana', 'u', 'see', 'you', 'have', 'no', 'sens', 'the', 'free', 'sh', 'is', 'a', 'good', 'exampl', 'of', 'a', 'system', 'work']"
19076,"@NAkufoAddo Father of all, 4more to do more, we will give it to you. But my problem is for the past 10 years my fatÃ¢â¬Â¦ https://t.co/atlUuBroNG",Nana,1.0,nana father of all more to do more we will give it to you but my problem is for the past  years my fat ,"['nana', 'father', 'of', 'all', 'more', 'to', 'do', 'more', 'we', 'will', 'give', 'it', 'to', 'you', 'but', 'my', 'problem', 'is', 'for', 'the', 'past', 'year', 'my', 'fat']"
19238,@NAkufoAddo Thanks Ã°Å¸â¢ï¿½ for having trust in the Nana Addo leadership grandpa. WeÃ¢â¬â¢ll celebrate with you again 24hrs after polls,Nana,1.0,nana thanks  for having trust in the nana addo leadership grandpa well celebrate with you again hrs after polls,"['nana', 'thank', 'for', 'have', 'trust', 'in', 'the', 'nana', 'addo', 'leadership', 'grandpa', 'well', 'celebr', 'with', 'you', 'again', 'hr', 'after', 'poll']"
19655,@NAkufoAddo heeeeerrrrr i love this ad....so all these well said about FREE SHS?  wow..i almost believed the NDC but i change ma mind,Nana,1.0,nana heeeeerrrrr i love this adso all these well said about free shs  wowi almost believed the ndc but i change ma mind,"['nana', 'heeeeerrrrr', 'i', 'love', 'thi', 'adso', 'all', 'these', 'well', 'said', 'about', 'free', 'sh', 'wowi', 'almost', 'believ', 'the', 'ndc', 'but', 'i', 'chang', 'ma', 'mind']"
19845,"My good people of Tema Central, please on December 7th, just use the free water to bath well well and go out to masÃ¢â¬Â¦ https://t.co/TPjl5gOtuO",Nana,1.0,my good people of tema central please on december th just use the free water to bath well well and go out to mas ,"['my', 'good', 'peopl', 'of', 'tema', 'central', 'pleas', 'on', 'decemb', 'th', 'just', 'use', 'the', 'free', 'water', 'to', 'bath', 'well', 'well', 'and', 'go', 'out', 'to', 'ma']"
19893,"@Joy997FM The word free says it all
And clearly @NAkufoAddo started free SHS
#JoySMS
Progressively free and free arÃ¢â¬Â¦ https://t.co/aKayhzERKT",Nana,1.0," the word free says it all
and clearly nana started free shs
#joysms
progressively free and free ar ","['the', 'word', 'free', 'say', 'it', 'all', 'and', 'clearli', 'nana', 'start', 'free', 'sh', '#joysm', 'progress', 'free', 'and', 'free', 'ar']"
20392,@EmeliaNartey4 @LalipopYaw @NAkufoAddo Don't mind those bitter NDC followers and their liar Mahama. 4 more for NanaÃ¢â¬Â¦ https://t.co/K33dWTKrf4,Nana,1.0,  nana don't mind those bitter ndc followers and their liar mahama  more for nana ,"['nana', ""don't"", 'mind', 'those', 'bitter', 'ndc', 'follow', 'and', 'their', 'liar', 'mahama', 'more', 'for', 'nana']"
20559,"@Bridget_Otoo Npp is corrupt NDC is corrupt, i prefer a corrupt NPP with free SHS than Corrupt NDC with dumsorÃ¢â¬Â¦ https://t.co/J1cSZPafCn",Nana,1.0, npp is corrupt ndc is corrupt i prefer a corrupt npp with free shs than corrupt ndc with dumsor ,"['npp', 'is', 'corrupt', 'ndc', 'is', 'corrupt', 'i', 'prefer', 'a', 'corrupt', 'npp', 'with', 'free', 'sh', 'than', 'corrupt', 'ndc', 'with', 'dumsor']"
21273,@NAkufoAddo This is the #best #compilation so Far for me. Good work done guys. Tell them to come and edit their voiÃ¢â¬Â¦ https://t.co/zECwfmsLmf,Nana,1.0,nana this is the   so far for me good work done guys tell them to come and edit their voi ,"['nana', 'thi', 'is', 'the', 'so', 'far', 'for', 'me', 'good', 'work', 'done', 'guy', 'tell', 'them', 'to', 'come', 'and', 'edit', 'their', 'voi']"
21455,"@Clickmanteaw Ã°Å¸Â¤Â­Ã°Å¸Â¤Â­Ã°Å¸Â¤Â­Ã°Å¸Â¤Â­

We know the good works of @NAkufoAddo and the @NPP_GH 
We will vote boom boom for #4MoreForNana to do more for usÃ°Å¸â¡Â¬Ã°Å¸â¡Â­",Nana,1.0," 

we know the good works of nana and the npp
we will vote boom boom for #morefornana to do more for us","['we', 'know', 'the', 'good', 'work', 'of', 'nana', 'and', 'the', 'npp', 'we', 'will', 'vote', 'boom', 'boom', 'for', '#morefornana', 'to', 'do', 'more', 'for', 'us']"
21571,@AfoakwaOsikani @NAkufoAddo Top top notch advert full humor and sense Ã°Å¸Ëâ,Nana,1.0, nana top top notch advert full humor and sense ,"['nana', 'top', 'top', 'notch', 'advert', 'full', 'humor', 'and', 'sens']"
21675,@konkrumah @NAkufoAddo God bless You Hon. No one can take free she from Prez. Akuffo ..one touch win,Nana,1.0, nana god bless you hon no one can take free she from prez akuffo one touch win,"['nana', 'god', 'bless', 'you', 'hon', 'no', 'one', 'can', 'take', 'free', 'she', 'from', 'prez', 'akuffo', 'one', 'touch', 'win']"
21710,@cobo2official @joennart @NAkufoAddo I get you now. JM started progressively Free SHS but Nana started free SHS forÃ¢â¬Â¦ https://t.co/4seooTYhIK,Nana,1.0,  nana i get you now jm started progressively free shs but nana started free shs for ,"['nana', 'i', 'get', 'you', 'now', 'jm', 'start', 'progress', 'free', 'sh', 'but', 'nana', 'start', 'free', 'sh', 'for']"
22358,Ah so @NAkufoAddoÃ¢â¬â¢s message is still free shs ? 2008 free shs 2012 free shs 2016 free shs 2020 too free shs Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËâÃ¢â¬Â¦ https://t.co/SRcxthzfX6,Nana,1.0,ah so nanas message is still free shs   free shs  free shs  free shs  too free shs  ,"['ah', 'so', 'nana', 'messag', 'is', 'still', 'free', 'sh', 'free', 'sh', 'free', 'sh', 'free', 'sh', 'too', 'free', 'sh']"
22513,@wardbrew1 @NAkufoAddo Key words progressively free education but nana's own is free shs ok ah,Nana,1.0, nana key words progressively free education but nana's own is free shs ok ah,"['nana', 'key', 'word', 'progress', 'free', 'educ', 'but', ""nana'"", 'own', 'is', 'free', 'sh', 'ok', 'ah']"
22883,@Niiditty @GHOneTV then protect our progress and let @NAkufoAddo transform ghana with good policies,Nana,1.0,  then protect our progress and let nana transform ghana with good policies,"['then', 'protect', 'our', 'progress', 'and', 'let', 'nana', 'transform', 'ghana', 'with', 'good', 'polici']"
22952,@NAkufoAddo Continue with your good work. Ghanaians will reward you with 4 more years.,Nana,1.0,nana continue with your good work ghanaians will reward you with  more years,"['nana', 'continu', 'with', 'your', 'good', 'work', 'ghanaian', 'will', 'reward', 'you', 'with', 'more', 'year']"
23232,"@NAkufoAddo Good morning, madam, thank you and Nana Addo for your good works. The ground is fertile such that it's one touch!",Nana,1.0,nana good morning madam thank you and nana addo for your good works the ground is fertile such that it's one touch,"['nana', 'good', 'morn', 'madam', 'thank', 'you', 'and', 'nana', 'addo', 'for', 'your', 'good', 'work', 'the', 'ground', 'is', 'fertil', 'such', 'that', ""it'"", 'one', 'touch']"
23350,His Excellency @NAkufoAddo launched The Free SHS programme. And this yearÃ¢â¬â¢s wassce results speaks for it. The bestÃ¢â¬Â¦ https://t.co/J20CkD5lOL,Nana,1.0,his excellency nana launched the free shs programme and this years wassce results speaks for it the best ,"['hi', 'excel', 'nana', 'launch', 'the', 'free', 'sh', 'programm', 'and', 'thi', 'year', 'wassc', 'result', 'speak', 'for', 'it', 'the', 'best']"
23593,@wiseally1 @step625 @Joy997FM @NAkufoAddo 20percent of Ghanaian benefit this free shs ...Nana tryna to outsmart us,Nana,1.0,   nana percent of ghanaian benefit this free shs nana tryna to outsmart us,"['nana', 'percent', 'of', 'ghanaian', 'benefit', 'thi', 'free', 'sh', 'nana', 'tryna', 'to', 'outsmart', 'us']"
23647,@Joy997FM The reality is on the Ground. Free SHS has been a blessing to the masses. God bless @NAkufoAddo for introducing Free SHS Ã°Å¸â¢ï¿½Ã°Å¸ï¿½Â½,Nana,1.0, the reality is on the ground free shs has been a blessing to the masses god bless nana for introducing free shs ,"['the', 'realiti', 'is', 'on', 'the', 'ground', 'free', 'sh', 'ha', 'been', 'a', 'bless', 'to', 'the', 'mass', 'god', 'bless', 'nana', 'for', 'introduc', 'free', 'sh']"
24539,"@CharlesOwiredu3 @NAkufoAddo @AyorkorBotchwey It was great and we indeed greatful for your support to the north,Tamale. We appreciate.",Nana,1.0, nana  it was great and we indeed greatful for your support to the northtamale we appreciate,"['nana', 'it', 'wa', 'great', 'and', 'we', 'inde', 'great', 'for', 'your', 'support', 'to', 'the', 'northtamal', 'we', 'appreci']"
24884,"@PulseGhana God bless @NAkufoAddo your good works will speak for you on the 7th December,2020.Ã¢â¬Â¦ https://t.co/r3VROUz1nU",Nana,1.0, god bless nana your good works will speak for you on the th december ,"['god', 'bless', 'nana', 'your', 'good', 'work', 'will', 'speak', 'for', 'you', 'on', 'the', 'th', 'decemb']"
24892,"@wanluv88 @sellasiie @AbbanyawYaw @NAkufoAddo Bro we actually applaud people for doing their job right, we thank doÃ¢â¬Â¦ https://t.co/6TY6rp0VMp",Nana,1.0,   nana bro we actually applaud people for doing their job right we thank do ,"['nana', 'bro', 'we', 'actual', 'applaud', 'peopl', 'for', 'do', 'their', 'job', 'right', 'we', 'thank', 'do']"
25248,Thank you Mr. President @NAkufoAddo God bless your good works and reward you with 1 more term to continue your goodÃ¢â¬Â¦ https://t.co/LogIoDfBdE,Nana,1.0,thank you mr president nana god bless your good works and reward you with  more term to continue your good ,"['thank', 'you', 'mr', 'presid', 'nana', 'god', 'bless', 'your', 'good', 'work', 'and', 'reward', 'you', 'with', 'more', 'term', 'to', 'continu', 'your', 'good']"
25559,"@AbbanyawYaw @NAkufoAddo His generation enjoyed NppÃ¢â¬â¢s Free maternal care, he has grown to enjoy NppÃ¢â¬â¢s free shs, inÃ¢â¬Â¦ https://t.co/G5tUTNta8j",Nana,1.0, nana his generation enjoyed npps free maternal care he has grown to enjoy npps free shs in ,"['nana', 'hi', 'gener', 'enjoy', 'npp', 'free', 'matern', 'care', 'he', 'ha', 'grown', 'to', 'enjoy', 'npp', 'free', 'sh', 'in']"
25669,@AnlorVictor @NAkufoAddo @YouTube Learn sense cos people are doing so and seeing the good works of his Excellency Nana Addo,Nana,1.0, nana  learn sense cos people are doing so and seeing the good works of his excellency nana addo,"['nana', 'learn', 'sens', 'co', 'peopl', 'are', 'do', 'so', 'and', 'see', 'the', 'good', 'work', 'of', 'hi', 'excel', 'nana', 'addo']"
26350,@NAkufoAddo Your good works will lead to victory.,Nana,1.0,nana your good works will lead to victory,"['nana', 'your', 'good', 'work', 'will', 'lead', 'to', 'victori']"
26467,@NAkufoAddo I wish you Good luck and successful journey Mr President. #4MoreForNana,Nana,1.0,nana i wish you good luck and successful journey mr president #morefornana,"['nana', 'i', 'wish', 'you', 'good', 'luck', 'and', 'success', 'journey', 'mr', 'presid', '#morefornana']"
28384,"@NAkufoAddo My Dear President,His Excellency Nana Addo Dankwa Akufo Addo may God bless you for your good work, pleaÃ¢â¬Â¦ https://t.co/ibIPNZMj5g",Nana,1.0,nana my dear presidenthis excellency nana addo dankwa akufo addo may god bless you for your good work plea ,"['nana', 'my', 'dear', 'presidenthi', 'excel', 'nana', 'addo', 'dankwa', 'akufo', 'addo', 'may', 'god', 'bless', 'you', 'for', 'your', 'good', 'work', 'plea']"
30168,"Well said.
No ghanaian should wake up on Monday and bath with free water, iron with free electricity and go and spoÃ¢â¬Â¦ https://t.co/LslTh0mhh2",Nana,1.0,"well said
no ghanaian should wake up on monday and bath with free water iron with free electricity and go and spo ","['well', 'said', 'no', 'ghanaian', 'should', 'wake', 'up', 'on', 'monday', 'and', 'bath', 'with', 'free', 'water', 'iron', 'with', 'free', 'electr', 'and', 'go', 'and', 'spo']"
30256,@rolandtunech @GadMarfo @NAkufoAddo I swear. But a man who has good works done deserve praises. God bless you @NAkufoAddo,Nana,1.0,  nana i swear but a man who has good works done deserve praises god bless you nana,"['nana', 'i', 'swear', 'but', 'a', 'man', 'who', 'ha', 'good', 'work', 'done', 'deserv', 'prais', 'god', 'bless', 'you', 'nana']"
30538,"@NAkufoAddo Well done sir..
  My first time of voting was never invade.
My second vote will be better.
 A true leadÃ¢â¬Â¦ https://t.co/8i0iI6byfE",Nana,1.0,"nana well done sir
  my first time of voting was never invade
my second vote will be better
 a true lead ","['nana', 'well', 'done', 'sir', 'my', 'first', 'time', 'of', 'vote', 'wa', 'never', 'invad', 'my', 'second', 'vote', 'will', 'be', 'better', 'a', 'true', 'lead']"
30569,@NAkufoAddo The will reward your Good works with massive votes Ã°Å¸âÂ³Ã¢ÅÅ ,Nana,1.0,nana the will reward your good works with massive votes  ,"['nana', 'the', 'will', 'reward', 'your', 'good', 'work', 'with', 'massiv', 'vote']"
31259,@NAkufoAddo A GOOD WIFE WHO WILL GET. IN FACT #NANA YOU ARE BLESSED IN ALL YOUR DOING. BEHIND EVERY SUCCESSFUL MAN. 4MORE 4 NANA.,Nana,1.0,nana a good wife who will get in fact #nana you are blessed in all your doing behind every successful man more  nana,"['nana', 'a', 'good', 'wife', 'who', 'will', 'get', 'in', 'fact', '#nana', 'you', 'are', 'bless', 'in', 'all', 'your', 'do', 'behind', 'everi', 'success', 'man', 'more', 'nana']"
31451,"@konkrumah @NAkufoAddo Free School Uniforms
 Free School sandals
Free textbooks
 Free cocoa fertilizer and Free cocÃ¢â¬Â¦ https://t.co/qWtHGl3jJw",Nana,1.0," nana free school uniforms
 free school sandals
free textbooks
 free cocoa fertilizer and free coc ","['nana', 'free', 'school', 'uniform', 'free', 'school', 'sandal', 'free', 'textbook', 'free', 'cocoa', 'fertil', 'and', 'free', 'coc']"
31807,"@Kumatsia_ @thenanaaba @NAkufoAddo Gotten a Job
Two of my siblings enjoying free SHS
My best friend working at EkumÃ¢â¬Â¦ https://t.co/tilgAl5muS",Nana,1.0,"  nana gotten a job
two of my siblings enjoying free shs
my best friend working at ekum ","['nana', 'gotten', 'a', 'job', 'two', 'of', 'my', 'sibl', 'enjoy', 'free', 'sh', 'my', 'best', 'friend', 'work', 'at', 'ekum']"
31924,@NAkufoAddo Mr President am from Kwabeng thank you for the good work you have than for us and we all Ghanaians evenÃ¢â¬Â¦ https://t.co/CZyfRslyuT,Nana,1.0,nana mr president am from kwabeng thank you for the good work you have than for us and we all ghanaians even ,"['nana', 'mr', 'presid', 'am', 'from', 'kwabeng', 'thank', 'you', 'for', 'the', 'good', 'work', 'you', 'have', 'than', 'for', 'us', 'and', 'we', 'all', 'ghanaian', 'even']"
31935,@DavidQu92302702 @NAkufoAddo David you have slept in light for free and free water with free SHS because your familÃ¢â¬Â¦ https://t.co/XN3OcCpu4c,Nana,1.0, nana david you have slept in light for free and free water with free shs because your famil ,"['nana', 'david', 'you', 'have', 'slept', 'in', 'light', 'for', 'free', 'and', 'free', 'water', 'with', 'free', 'sh', 'becaus', 'your', 'famil']"
32083,"@NAkufoAddo We will reward you with your boldness towards the the future of Ghanaian youth.. ..Ã°Å¸âï¿½Ã°Å¸ï¿½ÆÃ¢â¬ï¿½Ã¢â¢âÃ¯Â¸ï¿½Ã°Å¸ï¿½ÆÃ¢â¬ï¿½Ã¢â¢âÃ¯Â¸ï¿½
Best policy.....
FREE SHS....",Nana,1.0,"nana we will reward you with your boldness towards the the future of ghanaian youth 
best policy
free shs","['nana', 'we', 'will', 'reward', 'you', 'with', 'your', 'bold', 'toward', 'the', 'the', 'futur', 'of', 'ghanaian', 'youth', 'best', 'polici', 'free', 'sh']"
32308,"@hadi94468902 @dumevi_promise @NAkufoAddo Just like how you can't be found, still #4MoreForNana wai to continue his good works get it",Nana,1.0,  nana just like how you can't be found still #morefornana wai to continue his good works get it,"['nana', 'just', 'like', 'how', 'you', ""can't"", 'be', 'found', 'still', '#morefornana', 'wai', 'to', 'continu', 'hi', 'good', 'work', 'get', 'it']"
32454,"@NAkufoAddo You have already won my president.
Four more years, stay bless with good health and long life.",Nana,1.0,"nana you have already won my president
four more years stay bless with good health and long life","['nana', 'you', 'have', 'alreadi', 'won', 'my', 'presid', 'four', 'more', 'year', 'stay', 'bless', 'with', 'good', 'health', 'and', 'long', 'life']"
32456,@NAkufoAddo U deserve better than 4 more..mr prez . At least I benefited from free shs. Kudos Ã°Å¸â¡Â³Ã°Å¸â¡Â±Ã°Å¸â¡Â³Ã°Å¸â¡Â±Ã°Å¸â¡Â³Ã°Å¸â¡Â±Ã°Å¸â¡Â³Ã°Å¸â¡Â±,Nana,1.0,nana u deserve better than  moremr prez  at least i benefited from free shs kudos ,"['nana', 'u', 'deserv', 'better', 'than', 'moremr', 'prez', 'at', 'least', 'i', 'benefit', 'from', 'free', 'sh', 'kudo']"
32500,@NAkufoAddo We will vote in our numbers we hail u for ur good works,Nana,1.0,nana we will vote in our numbers we hail u for ur good works,"['nana', 'we', 'will', 'vote', 'in', 'our', 'number', 'we', 'hail', 'u', 'for', 'ur', 'good', 'work']"
32545,HE @NAkufoAddo is speaking on Angel Fm Kumasi right now. You can listen on angel fm Accra or on Facebook. #4MoreForNana,Nana,1.0,he nana is speaking on angel fm kumasi right now you can listen on angel fm accra or on facebook #morefornana,"['he', 'nana', 'is', 'speak', 'on', 'angel', 'fm', 'kumasi', 'right', 'now', 'you', 'can', 'listen', 'on', 'angel', 'fm', 'accra', 'or', 'on', 'facebook', '#morefornana']"
32692,@NPP_GH @NAkufoAddo @MBawumia God bless Ghana for a great work done by the NPP government.,Nana,1.0,nppnana  god bless ghana for a great work done by the npp government,"['nppnana', 'god', 'bless', 'ghana', 'for', 'a', 'great', 'work', 'done', 'by', 'the', 'npp', 'govern']"
32779,"Dear Lord, our President @NAkufoAddo needs your touch to lead. Strengthen him, Lord. Give him wisdom and grace. LetÃ¢â¬Â¦ https://t.co/bGkn8KrDOR",Nana,1.0,dear lord our president nana needs your touch to lead strengthen him lord give him wisdom and grace let ,"['dear', 'lord', 'our', 'presid', 'nana', 'need', 'your', 'touch', 'to', 'lead', 'strengthen', 'him', 'lord', 'give', 'him', 'wisdom', 'and', 'grace', 'let']"
